State/Province,County/Parish,DI Basin,DI Play,DI Subplay,Grantor,Grantee Alias,Vol/Page,Record Number,Instrument Type,Instrument Date,Record Date,Effective Date,Term (Months),Expiration of Primary Term,Options/Extensions,Ext. Bonus,Ext. Term (Months),Bonus,Royalty,Area (Acres),Abstract,Section,Township,Township Direction,Range,Range Direction,Block,BLM,State Lease,Grantee,Grantor Address,Grantee Address,Majority Legal Assignee,Majority Assignment Effective Date,Majority Legal Assignee Interest,Majority Assignment Vol/Page,Max Depth,Min Depth,Latitude (WGS84),Longitude (WGS84)
MT,MUSSELSHELL (MT),BIG SNOWY TROUGH,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-39/NA,MTM108952DN,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,160.00000000,,12.00,9.00,N         ,26.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,46.55514878,-108.39524310
MT,MUSSELSHELL (MT),BIG SNOWY TROUGH,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-40/NA,MTM108952-DP,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,1120.00000000,,24.00,9.00,N         ,26.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,46.52612976,-108.39449504
MT,MUSSELSHELL (MT),BIG SNOWY TROUGH,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-40/NA,MTM108952-DP,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,1120.00000000,,13.00,9.00,N         ,26.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,46.54057252,-108.39487670
MT,MUSSELSHELL (MT),BIG SNOWY TROUGH,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-40/NA,MTM108952-DP,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,1120.00000000,,14.00,9.00,N         ,26.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,46.54041555,-108.41596533
MT,PHILLIPS (MT),MONTANA THRUST BELT,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-109/NA,MTM79010-C1,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,33.00000000,0.12500000,280.00000000,,35.00,37.00,N         ,6.00,W         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,48.92174823,-112.35794097
MT,PHILLIPS (MT),MONTANA THRUST BELT,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-109/NA,MTM79010-C1,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,33.00000000,0.12500000,280.00000000,,26.00,37.00,N         ,6.00,W         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,48.93616062,-112.35791839
MT,PHILLIPS (MT),MONTANA THRUST BELT,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-109/NA,MTM79010-C1,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,33.00000000,0.12500000,280.00000000,,35.00,37.00,N         ,6.00,W         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,48.92174823,-112.35794097
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-73/NA,MTM108952FH,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,880.00000000,,23.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.21069471,-108.87344506
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-73/NA,MTM108952FH,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,880.00000000,,13.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.22518688,-108.85302061
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-73/NA,MTM108952FH,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,880.00000000,,26.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.19625615,-108.87336091
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-73/NA,MTM108952FH,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,880.00000000,,14.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.22524391,-108.87353685
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-73/NA,MTM108952FH,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,880.00000000,,26.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.19625615,-108.87336091
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-73/NA,MTM108952FH,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,880.00000000,,14.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.22524391,-108.87353685
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-73/NA,MTM108952FH,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,880.00000000,,24.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.21075975,-108.85295172
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-73/NA,MTM108952FH,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,880.00000000,,22.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.21077082,-108.89380108
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-73/NA,MTM108952FH,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,880.00000000,,22.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.21077082,-108.89380108
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-67/NA,MTM108952FD,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2559.56010000,,1.00,9.00,S         ,22.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.08007926,-108.97527631
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-67/NA,MTM108952FD,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2559.56010000,,2.00,9.00,S         ,22.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.08007911,-108.99572385
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-67/NA,MTM108952FD,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2559.56010000,,11.00,9.00,S         ,22.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.06557571,-108.99580752
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-67/NA,MTM108952FD,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2559.56010000,,12.00,9.00,S         ,22.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.06557968,-108.97526081
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-76/NA,MTM108952-FL,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2320.00000000,,33.00,8.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.09473954,-108.91454432
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-76/NA,MTM108952-FL,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2320.00000000,,28.00,8.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.10920862,-108.91453692
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-76/NA,MTM108952-FL,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2320.00000000,,28.00,8.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.10920862,-108.91453692
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-76/NA,MTM108952-FL,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2320.00000000,,33.00,8.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.09473954,-108.91454432
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-76/NA,MTM108952-FL,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2320.00000000,,28.00,8.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.10920862,-108.91453692
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-76/NA,MTM108952-FL,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2320.00000000,,29.00,8.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.10923516,-108.93506076
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-76/NA,MTM108952-FL,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2320.00000000,,27.00,8.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.10915538,-108.89411227
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-76/NA,MTM108952-FL,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2320.00000000,,32.00,8.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.09475846,-108.93505289
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-76/NA,MTM108952-FL,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2320.00000000,,33.00,8.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.09473954,-108.91454432
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-76/NA,MTM108952-FL,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2320.00000000,,33.00,8.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.09473954,-108.91454432
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-76/NA,MTM108952-FL,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2320.00000000,,21.00,8.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.12371584,-108.91447612
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-76/NA,MTM108952-FL,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2320.00000000,,28.00,8.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.10920862,-108.91453692
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-76/NA,MTM108952-FL,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2320.00000000,,29.00,8.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.10923516,-108.93506076
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-76/NA,MTM108952-FL,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2320.00000000,,27.00,8.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.10915538,-108.89411227
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-76/NA,MTM108952-FL,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2320.00000000,,29.00,8.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.10923516,-108.93506076
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-74/NA,MTM108952-FJ,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2000.00000000,,34.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.18176018,-108.89386165
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-74/NA,MTM108952-FJ,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2000.00000000,,32.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.18182085,-108.93482544
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-74/NA,MTM108952-FJ,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2000.00000000,,34.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.18176018,-108.89386165
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-74/NA,MTM108952-FJ,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2000.00000000,,27.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.19625978,-108.89380084
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-74/NA,MTM108952-FJ,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2000.00000000,,35.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.18168407,-108.87352090
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-74/NA,MTM108952-FJ,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2000.00000000,,34.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.18176018,-108.89386165
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-74/NA,MTM108952-FJ,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2000.00000000,,33.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.18178670,-108.91428632
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-74/NA,MTM108952-FJ,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2000.00000000,,33.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.18178670,-108.91428632
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-74/NA,MTM108952-FJ,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2000.00000000,,35.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.18168407,-108.87352090
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-74/NA,MTM108952-FJ,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2000.00000000,,31.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.18184738,-108.95504411
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-74/NA,MTM108952-FJ,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2000.00000000,,27.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.19625978,-108.89380084
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-74/NA,MTM108952-FJ,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,2000.00000000,,35.00,7.00,S         ,23.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.18168407,-108.87352090
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-72/NA,MTM108952-FG,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,28.00000000,0.12500000,1000.00000000,,25.00,9.00,S         ,22.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.02242043,-108.97525244
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-72/NA,MTM108952-FG,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,28.00000000,0.12500000,1000.00000000,,27.00,9.00,S         ,22.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.02246207,-109.01660530
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-72/NA,MTM108952-FG,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,28.00000000,0.12500000,1000.00000000,,27.00,9.00,S         ,22.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.02246207,-109.01660530
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-68/NA,MTM108952-FE,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,4.00000000,0.12500000,2359.70000000,,3.00,9.00,S         ,22.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.08047565,-109.01647660
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-68/NA,MTM108952-FE,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,4.00000000,0.12500000,2359.70000000,,10.00,9.00,S         ,22.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.06590359,-109.01643820
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-68/NA,MTM108952-FE,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,4.00000000,0.12500000,2359.70000000,,4.00,9.00,S         ,22.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.08042207,-109.03720647
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-68/NA,MTM108952-FE,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,4.00000000,0.12500000,2359.70000000,,3.00,9.00,S         ,22.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.08047565,-109.01647660
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-68/NA,MTM108952-FE,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,4.00000000,0.12500000,2359.70000000,,3.00,9.00,S         ,22.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.08047565,-109.01647660
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-68/NA,MTM108952-FE,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,4.00000000,0.12500000,2359.70000000,,13.00,9.00,S         ,22.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.05136619,-108.97526819
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-68/NA,MTM108952-FE,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,4.00000000,0.12500000,2359.70000000,,3.00,9.00,S         ,22.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.08047565,-109.01647660
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-68/NA,MTM108952-FE,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,4.00000000,0.12500000,2359.70000000,,13.00,9.00,S         ,22.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.05136619,-108.97526819
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-68/NA,MTM108952-FE,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,4.00000000,0.12500000,2359.70000000,,14.00,9.00,S         ,22.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.05133934,-108.99577676
MT,CARBON (MT),BIG HORN,,,BUREAU OF LAND MANAGEMENT ,MAGNUM PRODUCING,03-18-70/NA,MTM105431-KG,Lease,2018-03-13,2018-03-13,,120,2028-03-13,0,,0.00000000,2.00000000,0.12500000,560.00000000,,35.00,9.00,S         ,22.00,E         ,,1,0,MAGNUM PRODUCING LP ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,0,45.00798174,-108.99572260
